Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,298.38,0,0,8,Clear skies,Clear skies,12-06-2019 14:00,12-06-2019,6230.12
,299.31,0,0,0,Clear skies,Clear skies,12-06-2019 15:00,12-06-2019,6351.02
,299.8,0,0,0,Clear skies,Clear skies,12-06-2019 16:00,12-06-2019,6335.42
,298.45,0,0,0,Clear skies,Clear skies,12-06-2019 17:00,12-06-2019,5793.32
,297.76,0,0,20,Cloudy skies,Scattered clouds,12-06-2019 18:00,12-06-2019,5860.92
,296.42,0,0,20,Cloudy skies,Scattered clouds,12-06-2019 19:00,12-06-2019,4976.92
,295.69,0,0,20,Cloudy skies,Scattered clouds,12-06-2019 20:00,12-06-2019,4449.12
,295.72,0,0,48,Cloudy skies,Partly cloudy skies,12-06-2019 21:00,12-06-2019,3773.12
,294,0,0,48,Cloudy skies,Partly cloudy skies,12-06-2019 22:00,12-06-2019,2920.32
,293.45,0,0,48,Cloudy skies,Partly cloudy skies,12-06-2019 23:00,12-06-2019,1970.02
,293.18,0,0,68,Cloudy skies,Fragmented clouds,13-06-2019 00:00,13-06-2019,1290.12
,292.44,0.25,0,68,Rainfall,Soft rain,13-06-2019 01:00,13-06-2019,970.32
,293.15,0.51,0,69,Rainfall,Soft rain,13-06-2019 02:00,13-06-2019,772.72
,292.86,0,0,68,Cloudy skies,Fragmented clouds,13-06-2019 03:00,13-06-2019,850.72
,292.5,0,0,68,Cloudy skies,Fragmented clouds,13-06-2019 04:00,13-06-2019,1537.12
,292.79,0.51,0,68,Rainfall,Soft rain,13-06-2019 05:00,13-06-2019,3966.82
,291.91,0.25,0,48,Rainfall,Soft rain,13-06-2019 06:00,13-06-2019,7041.32
,292.16,0,0,48,Cloudy skies,Partly cloudy skies,13-06-2019 07:00,13-06-2019,8358.22
,293.25,0,0,49,Cloudy skies,Partly cloudy skies,13-06-2019 08:00,13-06-2019,8033.22
,293.87,0,0,44,Cloudy skies,Partly cloudy skies,13-06-2019 09:00,13-06-2019,6752.72
,295.48,0,0,44,Cloudy skies,Partly cloudy skies,13-06-2019 10:00,13-06-2019,6148.22
,295.87,0,0,64,Cloudy skies,Fragmented clouds,13-06-2019 11:00,13-06-2019,6361.42
,296.08,0,0,92,Cloudy skies,Full cloud cover,13-06-2019 12:00,13-06-2019,6894.42
,296.68,0,0,92,Cloudy skies,Full cloud cover,13-06-2019 13:00,13-06-2019,6855.42
,295.65,0,0,92,Cloudy skies,Full cloud cover,13-06-2019 14:00,13-06-2019,7162.22
,295.18,0,0,44,Cloudy skies,Partly cloudy skies,13-06-2019 15:00,13-06-2019,7730.32
,297.97,0,0,44,Cloudy skies,Partly cloudy skies,13-06-2019 16:00,13-06-2019,8540.22
,297.49,0,0,44,Cloudy skies,Partly cloudy skies,13-06-2019 17:00,13-06-2019,8180.12
,296.28,0,0,0,Clear skies,Clear skies,13-06-2019 18:00,13-06-2019,6254.82
,295.54,0,0,0,Clear skies,Clear skies,13-06-2019 19:00,13-06-2019,4765.02
,294.99,0,0,0,Clear skies,Clear skies,13-06-2019 20:00,13-06-2019,3947.32
,293.22,0,0,0,Clear skies,Clear skies,13-06-2019 21:00,13-06-2019,3715.92
,292.68,0,0,0,Clear skies,Clear skies,13-06-2019 22:00,13-06-2019,3153.02
,292.35,0,0,0,Clear skies,Clear skies,13-06-2019 23:00,13-06-2019,2093.52
,291.06,0,0,36,Cloudy skies,Partly cloudy skies,14-06-2019 00:00,14-06-2019,1329.12
,292,0,0,37,Cloudy skies,Partly cloudy skies,14-06-2019 01:00,14-06-2019,910.52
,290.9,0,0,36,Cloudy skies,Partly cloudy skies,14-06-2019 02:00,14-06-2019,815.62
,290.18,0,0,68,Cloudy skies,Fragmented clouds,14-06-2019 03:00,14-06-2019,909.22
,291.03,0,0,69,Cloudy skies,Fragmented clouds,14-06-2019 04:00,14-06-2019,1593.02
,290.43,0,0,69,Cloudy skies,Fragmented clouds,14-06-2019 05:00,14-06-2019,4466.02
,290.62,0,0,88,Cloudy skies,Full cloud cover,14-06-2019 06:00,14-06-2019,7896.72
,290.36,0,0,88,Cloudy skies,Full cloud cover,14-06-2019 07:00,14-06-2019,9066.72
,291.21,0,0,88,Cloudy skies,Full cloud cover,14-06-2019 08:00,14-06-2019,8148.92
,292.76,0,0,92,Rainfall,Soft rain,14-06-2019 09:00,14-06-2019,7244.12
,292.96,0,0,92,Rainfall,Soft rain,14-06-2019 10:00,14-06-2019,6296.42
,294.08,0,0,93,Rainfall,Soft rain,14-06-2019 11:00,14-06-2019,6756.62
,294.37,7.11,0,92,Rainfall,Intense rainfall,14-06-2019 12:00,14-06-2019,6920.42
,293.45,1.298571429,0,92,Rainfall,Steady rain,14-06-2019 13:00,14-06-2019,6742.32
,294.73,0,0,92,Rainfall,Steady rain,14-06-2019 14:00,14-06-2019,7025.72
,295.24,0,0,92,Rainfall,Intense rainfall,14-06-2019 15:00,14-06-2019,7613.32
,296.2,1.52,0,92,Rainfall,Steady rain,14-06-2019 16:00,14-06-2019,8684.52
,295.39,1.865714286,0,93,Rainfall,Steady rain,14-06-2019 17:00,14-06-2019,8152.82
,294.6,4.078571429,0,92,Rainfall,Intense rainfall,14-06-2019 18:00,14-06-2019,5632.12
,293.76,3.8,0,92,Rainfall,Steady rain,14-06-2019 19:00,14-06-2019,4109.82
,293.35,1.11,0,93,Rainfall,Steady rain,14-06-2019 20:00,14-06-2019,3691.22
,293.18,0,0,93,Rainfall,Steady rain,14-06-2019 21:00,14-06-2019,3296.02
,290.92,0,0,92,Rainfall,Steady rain,14-06-2019 22:00,14-06-2019,2860.52
,290.53,0,0,92,Rainfall,Steady rain,14-06-2019 23:00,14-06-2019,2855.32
,291.11,0,0,92,Rainfall,Steady rain,15-06-2019 00:00,15-06-2019,1509.82
,291.61,0,0,93,Rainfall,Steady rain,15-06-2019 01:00,15-06-2019,1043.12
,291.33,0,0,92,Rainfall,Steady rain,15-06-2019 02:00,15-06-2019,904.02
,291.23,0,0,69,Cloudy skies,Fragmented clouds,15-06-2019 03:00,15-06-2019,997.62
,291.76,0,0,69,Cloudy skies,Fragmented clouds,15-06-2019 04:00,15-06-2019,1868.62
,292.14,0,0,68,Cloudy skies,Fragmented clouds,15-06-2019 05:00,15-06-2019,4944.42
,291.4,0,0,89,Cloudy skies,Full cloud cover,15-06-2019 06:00,15-06-2019,7775.82
,292.37,0,0,88,Cloudy skies,Full cloud cover,15-06-2019 07:00,15-06-2019,8687.12
,292.91,0,0,89,Cloudy skies,Full cloud cover,15-06-2019 08:00,15-06-2019,8633.82
,294.48,0,0,92,Rainfall,Soft rain,15-06-2019 09:00,15-06-2019,6942.52
,294.53,0.25,0,92,Rainfall,Soft rain,15-06-2019 10:00,15-06-2019,6482.32
,293.98,0.25,0,92,Rainfall,Soft rain,15-06-2019 11:00,15-06-2019,6752.72
,291.98,0,0,80,Rainfall,Soft rain,15-06-2019 12:00,15-06-2019,7115.42
,293.764,0,0,80,Rainfall,Soft rain,15-06-2019 13:00,15-06-2019,7147.92
,294.7,0,0,64,Cloudy skies,Fragmented clouds,15-06-2019 14:00,15-06-2019,7368.92
,296.61,0,0,68,Cloudy skies,Fragmented clouds,15-06-2019 15:00,15-06-2019,7753.72
,296.01,0,0,68,Cloudy skies,Fragmented clouds,15-06-2019 16:00,15-06-2019,8941.92
,296.02,0,0,68,Cloudy skies,Fragmented clouds,15-06-2019 17:00,15-06-2019,8411.52
,295.31,0,0,32,Cloudy skies,Partly cloudy skies,15-06-2019 18:00,15-06-2019,6392.62
,295.34,0,0,32,Cloudy skies,Partly cloudy skies,15-06-2019 19:00,15-06-2019,5004.22
,294.85,0,0,32,Cloudy skies,Partly cloudy skies,15-06-2019 20:00,15-06-2019,4835.22
,294.17,0,0,8,Clear skies,Clear skies,15-06-2019 21:00,15-06-2019,4570.02
,294.14,0,0,8,Clear skies,Clear skies,15-06-2019 22:00,15-06-2019,3496.22
,292.43,0,0,8,Clear skies,Clear skies,15-06-2019 23:00,15-06-2019,2236.52
,292.46,0,0,0,Clear skies,Clear skies,16-06-2019 00:00,16-06-2019,1437.02
,291.6,0,0,0,Clear skies,Clear skies,16-06-2019 01:00,16-06-2019,991.12
,291.68,0,0,0,Clear skies,Clear skies,16-06-2019 02:00,16-06-2019,866.32
,291.89,0,0,0,Clear skies,Clear skies,16-06-2019 03:00,16-06-2019,987.22
,291.6,0,0,0,Clear skies,Clear skies,16-06-2019 04:00,16-06-2019,1603.42
,291.09,0,0,0,Clear skies,Clear skies,16-06-2019 05:00,16-06-2019,4354.22
,291.64,0,0,0,Clear skies,Clear skies,16-06-2019 06:00,16-06-2019,7912.32
,291.55,0,0,0,Clear skies,Clear skies,16-06-2019 07:00,16-06-2019,9058.92
,291.34,0,0,0,Clear skies,Clear skies,16-06-2019 08:00,16-06-2019,7792.72
,291.89,0,0,0,Clear skies,Clear skies,16-06-2019 09:00,16-06-2019,7280.52
,291.97,0,0,0,Clear skies,Clear skies,16-06-2019 10:00,16-06-2019,6946.42
,295.05,0,0,9,Clear skies,Clear skies,16-06-2019 11:00,16-06-2019,7344.22
,295.15,0,0,0,Clear skies,Clear skies,16-06-2019 12:00,16-06-2019,7545.72
,296.5,0,0,0,Clear skies,Clear skies,16-06-2019 13:00,16-06-2019,7849.92
,298.74,0,0,0,Clear skies,Clear skies,16-06-2019 14:00,16-06-2019,7818.72
,299.24,0,0,0,Clear skies,Clear skies,16-06-2019 15:00,16-06-2019,8132.02
,299.68,0,0,0,Clear skies,Clear skies,16-06-2019 16:00,16-06-2019,8818.42
,299.36,0,0,0,Clear skies,Clear skies,16-06-2019 17:00,16-06-2019,8419.32
,299.21,0,0,0,Clear skies,Clear skies,16-06-2019 18:00,16-06-2019,6756.62
,298.74,0,0,0,Clear skies,Clear skies,16-06-2019 19:00,16-06-2019,5509.92
,298.3,0,0,0,Clear skies,Clear skies,16-06-2019 20:00,16-06-2019,4884.62
,295.97,0,0,0,Clear skies,Clear skies,16-06-2019 21:00,16-06-2019,4611.62
,294.8,0,0,0,Clear skies,Clear skies,16-06-2019 22:00,16-06-2019,3515.72
,292.87,0,0,0,Clear skies,Clear skies,16-06-2019 23:00,16-06-2019,2309.32
,292.46,0,0,0,Clear skies,Clear skies,17-06-2019 00:00,17-06-2019,1518.92
,291.55,0,0,0,Clear skies,Clear skies,17-06-2019 01:00,17-06-2019,1121.12
,291.38,0,0,0,Clear skies,Clear skies,17-06-2019 02:00,17-06-2019,950.82
,291.51,0.3,0,0,Rainfall,Soft rain,17-06-2019 03:00,17-06-2019,956.02
,290.9,0,0,0,Clear skies,Clear skies,17-06-2019 04:00,17-06-2019,1560.52
,291.06,0,0,0,Clear skies,Clear skies,17-06-2019 05:00,17-06-2019,4293.12
,291.54,0,0,0,Clear skies,Clear skies,17-06-2019 06:00,17-06-2019,7474.22
,292.11,0,0,0,Clear skies,Clear skies,17-06-2019 07:00,17-06-2019,8579.22
,294.04,0,0,0,Clear skies,Clear skies,17-06-2019 08:00,17-06-2019,7853.82
,295.65,0,0,0,Clear skies,Clear skies,17-06-2019 09:00,17-06-2019,7348.12
,298.38,0,0,0,Clear skies,Clear skies,17-06-2019 10:00,17-06-2019,7147.92
,298.37,0,0,0,Clear skies,Clear skies,17-06-2019 11:00,17-06-2019,7712.12
,301.35,0,0,0,Clear skies,Clear skies,17-06-2019 12:00,17-06-2019,7453.42
,302.12,0,0,0,Clear skies,Clear skies,17-06-2019 13:00,17-06-2019,7558.72
,303.24,0,0,0,Clear skies,Clear skies,17-06-2019 14:00,17-06-2019,8111.22
,302.4,0,0,0,Clear skies,Clear skies,17-06-2019 15:00,17-06-2019,7914.92
,301.29,0,0,0,Clear skies,Clear skies,17-06-2019 16:00,17-06-2019,8167.12
,299.13,0,0,0,Clear skies,Clear skies,17-06-2019 17:00,17-06-2019,7307.82
,297.18,0,0,0,Clear skies,Clear skies,17-06-2019 18:00,17-06-2019,6754.02
,295.48,0,0,0,Clear skies,Clear skies,17-06-2019 19:00,17-06-2019,5519.02
,296.03,0,0,0,Clear skies,Clear skies,17-06-2019 20:00,17-06-2019,4648.02
,296.69,0,0,12,Cloudy skies,Scattered clouds,17-06-2019 21:00,17-06-2019,4347.72
,296.9,0,0,12,Cloudy skies,Scattered clouds,17-06-2019 22:00,17-06-2019,4078.62
,295.88,0,0,12,Cloudy skies,Scattered clouds,17-06-2019 23:00,17-06-2019,3010.02
,295.43,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 00:00,18-06-2019,2582.32
,294.26,0,0,21,Cloudy skies,Scattered clouds,18-06-2019 01:00,18-06-2019,1655.42
,292.94,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 02:00,18-06-2019,1522.82
,292.6,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 03:00,18-06-2019,1206.92
,292.03,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 04:00,18-06-2019,1278.42
,291.56,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 05:00,18-06-2019,2011.62
,292.04,0,0,56,Cloudy skies,Fragmented clouds,18-06-2019 06:00,18-06-2019,2790.32
,292.32,0,0,56,Cloudy skies,Fragmented clouds,18-06-2019 07:00,18-06-2019,4151.42
,293.89,0,0,56,Cloudy skies,Fragmented clouds,18-06-2019 08:00,18-06-2019,5196.62
,295.79,0,0,92,Cloudy skies,Full cloud cover,18-06-2019 09:00,18-06-2019,6488.82
,296.39,0,0,92,Cloudy skies,Full cloud cover,18-06-2019 10:00,18-06-2019,7179.12
,298.08,0,0,76,Cloudy skies,Fragmented clouds,18-06-2019 11:00,18-06-2019,7424.82
,299.36,0,0,92,Rainfall,Soft rain,18-06-2019 12:00,18-06-2019,7575.62
,299.55,0,0,93,Rainfall,Soft rain,18-06-2019 13:00,18-06-2019,7513.22
,301.56,0,0,92,Rainfall,Soft rain,18-06-2019 14:00,18-06-2019,7362.42
,303.14,0,0,32,Cloudy skies,Partly cloudy skies,18-06-2019 15:00,18-06-2019,6910.02
,303.26,0,0,32,Cloudy skies,Partly cloudy skies,18-06-2019 16:00,18-06-2019,6972.42
,303.21,0,0,32,Cloudy skies,Partly cloudy skies,18-06-2019 17:00,18-06-2019,6432.92
,303.32,0,0,12,Cloudy skies,Scattered clouds,18-06-2019 18:00,18-06-2019,6453.72
,302.17,0,0,13,Cloudy skies,Scattered clouds,18-06-2019 19:00,18-06-2019,5577.52
,301.79,0,0,12,Cloudy skies,Scattered clouds,18-06-2019 20:00,18-06-2019,5303.22
,299.6,0,0,21,Cloudy skies,Scattered clouds,18-06-2019 21:00,18-06-2019,5095.22
,297.32,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 22:00,18-06-2019,4836.52
,296.59,0,0,20,Cloudy skies,Scattered clouds,18-06-2019 23:00,18-06-2019,3793.92
,295.9,0,0,9,Clear skies,Clear skies,19-06-2019 00:00,19-06-2019,2730.52
,296.12,0,0,8,Clear skies,Clear skies,19-06-2019 01:00,19-06-2019,2025.92
,295.3,0,0,8,Clear skies,Clear skies,19-06-2019 02:00,19-06-2019,1567.02
,294.44,0,0,12,Cloudy skies,Scattered clouds,19-06-2019 03:00,19-06-2019,1095.12
,294.14,0,0,12,Cloudy skies,Scattered clouds,19-06-2019 04:00,19-06-2019,1037.92
,294.15,0,0,12,Cloudy skies,Scattered clouds,19-06-2019 05:00,19-06-2019,1444.82
,294.06,0,0,0,Clear skies,Clear skies,19-06-2019 06:00,19-06-2019,2032.42
,295.14,0,0,0,Clear skies,Clear skies,19-06-2019 07:00,19-06-2019,2666.82
,296.6,0,0,0,Clear skies,Clear skies,19-06-2019 08:00,19-06-2019,3541.72
,299.23,0,0,0,Clear skies,Clear skies,19-06-2019 09:00,19-06-2019,4965.22
,301.37,0,0,0,Clear skies,Clear skies,19-06-2019 10:00,19-06-2019,6141.72
,302.75,0,0,0,Clear skies,Clear skies,19-06-2019 11:00,19-06-2019,7089.42
,304.1,0,0,25,Cloudy skies,Scattered clouds,19-06-2019 12:00,19-06-2019,7132.32
,304.95,0,0,24,Cloudy skies,Scattered clouds,19-06-2019 13:00,19-06-2019,6994.52
,305.07,0,0,24,Cloudy skies,Scattered clouds,19-06-2019 14:00,19-06-2019,6830.72
,305.55,0,0,20,Cloudy skies,Scattered clouds,19-06-2019 15:00,19-06-2019,6932.12
,306.23,0,0,20,Cloudy skies,Scattered clouds,19-06-2019 16:00,19-06-2019,7202.52
,305.55,0,0,20,Cloudy skies,Scattered clouds,19-06-2019 17:00,19-06-2019,6349.72
,305.4,0,0,33,Cloudy skies,Partly cloudy skies,19-06-2019 18:00,19-06-2019,6239.22
,304.44,0,0,32,Cloudy skies,Partly cloudy skies,19-06-2019 19:00,19-06-2019,5516.42
,303.35,0,0,33,Cloudy skies,Partly cloudy skies,19-06-2019 20:00,19-06-2019,4784.52
,303.66,0,0,80,Cloudy skies,Fragmented clouds,19-06-2019 21:00,19-06-2019,3909.62
,303.15,0,0,80,Cloudy skies,Fragmented clouds,19-06-2019 22:00,19-06-2019,3734.12
,299.68,0,0,80,Cloudy skies,Fragmented clouds,19-06-2019 23:00,19-06-2019,2092.22
,298.97,0,0,56,Rainfall,Steady rain,20-06-2019 00:00,20-06-2019,1282.32
,297.49,2.668571429,0,57,Rainfall,Steady rain,20-06-2019 01:00,20-06-2019,985.92
,295.7,0,0,56,Rainfall,Steady rain,20-06-2019 02:00,20-06-2019,846.82
,293.54,0,0,0,Clear skies,Clear skies,20-06-2019 03:00,20-06-2019,909.22
,291.91,0,0,0,Clear skies,Clear skies,20-06-2019 04:00,20-06-2019,1569.62
,290.34,0,0,0,Clear skies,Clear skies,20-06-2019 05:00,20-06-2019,4316.52
,290.17,0,0,0,Clear skies,Clear skies,20-06-2019 06:00,20-06-2019,7653.62
,290.29,0,0,0,Clear skies,Clear skies,20-06-2019 07:00,20-06-2019,8821.02
,293.39,0,0,0,Clear skies,Clear skies,20-06-2019 08:00,20-06-2019,8073.52
,293.86,0,0,0,Clear skies,Clear skies,20-06-2019 09:00,20-06-2019,6839.82
,294.65,0,0,0,Clear skies,Clear skies,20-06-2019 10:00,20-06-2019,6045.52
,296.78,0,0,0,Clear skies,Clear skies,20-06-2019 11:00,20-06-2019,6886.62
,297.29,0,0,0,Clear skies,Clear skies,20-06-2019 12:00,20-06-2019,7059.52
,298.24,0,0,0,Clear skies,Clear skies,20-06-2019 13:00,20-06-2019,6832.02
,298.89,0,0,0,Clear skies,Clear skies,20-06-2019 14:00,20-06-2019,7129.72
,298.11,0,0,20,Cloudy skies,Scattered clouds,20-06-2019 15:00,20-06-2019,7703.02
,297.47,0,0,20,Cloudy skies,Scattered clouds,20-06-2019 16:00,20-06-2019,8715.72
,297.36,0,0,20,Cloudy skies,Scattered clouds,20-06-2019 17:00,20-06-2019,8208.72
,297.24,0,0,36,Cloudy skies,Partly cloudy skies,20-06-2019 18:00,20-06-2019,6241.82
,295.94,0,0,36,Cloudy skies,Partly cloudy skies,20-06-2019 19:00,20-06-2019,4856.02
,294.89,0,0,36,Cloudy skies,Partly cloudy skies,20-06-2019 20:00,20-06-2019,4134.52
,293.39,0,0,0,Clear skies,Clear skies,20-06-2019 21:00,20-06-2019,3849.82
,291.56,0,0,0,Clear skies,Clear skies,20-06-2019 22:00,20-06-2019,2933.32
,290.03,0,0,0,Clear skies,Clear skies,20-06-2019 23:00,20-06-2019,2031.12
,288.99,0,0,0,Clear skies,Clear skies,21-06-2019 00:00,21-06-2019,1299.22
,289.02,0,0,0,Clear skies,Clear skies,21-06-2019 01:00,21-06-2019,966.42
,287.2,0,0,0,Clear skies,Clear skies,21-06-2019 02:00,21-06-2019,835.12
,286.74,0,0,0,Clear skies,Clear skies,21-06-2019 03:00,21-06-2019,897.52
,286.22,0,0,0,Clear skies,Clear skies,21-06-2019 04:00,21-06-2019,1635.92
,285.58,0,0,0,Clear skies,Clear skies,21-06-2019 05:00,21-06-2019,4445.22
,285.67,0,0,0,Clear skies,Clear skies,21-06-2019 06:00,21-06-2019,7697.82
,287.69,0,0,0,Clear skies,Clear skies,21-06-2019 07:00,21-06-2019,8752.12
,289.67,0,0,0,Clear skies,Clear skies,21-06-2019 08:00,21-06-2019,8191.82
,294.97,0,0,0,Clear skies,Clear skies,21-06-2019 09:00,21-06-2019,7372.82
,297.11,0,0,0,Clear skies,Clear skies,21-06-2019 10:00,21-06-2019,6247.02
,297.92,0,0,0,Clear skies,Clear skies,21-06-2019 11:00,21-06-2019,6596.72
,299.22,0,0,0,Clear skies,Clear skies,21-06-2019 12:00,21-06-2019,6874.92
,300.06,0,0,0,Clear skies,Clear skies,21-06-2019 13:00,21-06-2019,7011.42
,300.38,0,0,0,Clear skies,Clear skies,21-06-2019 14:00,21-06-2019,7662.72
,301.11,0,0,0,Clear skies,Clear skies,21-06-2019 15:00,21-06-2019,8294.52
,301.29,0,0,0,Clear skies,Clear skies,21-06-2019 16:00,21-06-2019,8818.42
,300.26,0,0,0,Clear skies,Clear skies,21-06-2019 17:00,21-06-2019,8693.62
,300.01,0,0,12,Cloudy skies,Scattered clouds,21-06-2019 18:00,21-06-2019,6578.52
,299.2,0,0,12,Cloudy skies,Scattered clouds,21-06-2019 19:00,21-06-2019,5073.12
,297.79,0,0,12,Cloudy skies,Scattered clouds,21-06-2019 20:00,21-06-2019,4499.82
,295.24,0,0,76,Cloudy skies,Fragmented clouds,21-06-2019 21:00,21-06-2019,4143.62
,293.01,0,0,76,Cloudy skies,Fragmented clouds,21-06-2019 22:00,21-06-2019,3254.42
,292.08,0,0,77,Cloudy skies,Fragmented clouds,21-06-2019 23:00,21-06-2019,2038.92
,292.29,0,0,37,Cloudy skies,Partly cloudy skies,22-06-2019 00:00,22-06-2019,1344.72
,292.18,0,0,36,Cloudy skies,Partly cloudy skies,22-06-2019 01:00,22-06-2019,1026.22
,292.2,0,0,36,Cloudy skies,Partly cloudy skies,22-06-2019 02:00,22-06-2019,874.12
,292.11,0,0,92,Cloudy skies,Full cloud cover,22-06-2019 03:00,22-06-2019,918.32
,291.87,0,0,93,Cloudy skies,Full cloud cover,22-06-2019 04:00,22-06-2019,1620.32
,291.32,0,0,93,Cloudy skies,Full cloud cover,22-06-2019 05:00,22-06-2019,4528.42
,291.82,0,0,49,Cloudy skies,Partly cloudy skies,22-06-2019 06:00,22-06-2019,7831.72
,293.02,0,0,49,Cloudy skies,Partly cloudy skies,22-06-2019 07:00,22-06-2019,9109.62
,293.46,0,0,48,Cloudy skies,Partly cloudy skies,22-06-2019 08:00,22-06-2019,8069.62
,295.61,0,0,45,Cloudy skies,Partly cloudy skies,22-06-2019 09:00,22-06-2019,7006.22
,298.1,0,0,44,Cloudy skies,Partly cloudy skies,22-06-2019 10:00,22-06-2019,6575.92
,299.91,0,0,92,Rainfall,Soft rain,22-06-2019 11:00,22-06-2019,6869.72
,300.75,0,0,76,Rainfall,Soft rain,22-06-2019 12:00,22-06-2019,7284.42
,301.88,0,0,76,Rainfall,Soft rain,22-06-2019 13:00,22-06-2019,7352.02
,302.55,0,0,77,Rainfall,Soft rain,22-06-2019 14:00,22-06-2019,7995.52
,303.46,0,0,36,Cloudy skies,Partly cloudy skies,22-06-2019 15:00,22-06-2019,7964.32
,301.92,0,0,37,Cloudy skies,Partly cloudy skies,22-06-2019 16:00,22-06-2019,8432.32
,301.58,0,0,36,Cloudy skies,Partly cloudy skies,22-06-2019 17:00,22-06-2019,8511.62
,300.84,0,0,33,Cloudy skies,Partly cloudy skies,22-06-2019 18:00,22-06-2019,6911.32
,300.07,0,0,32,Cloudy skies,Partly cloudy skies,22-06-2019 19:00,22-06-2019,5526.82
,296.44,0,0,33,Cloudy skies,Partly cloudy skies,22-06-2019 20:00,22-06-2019,4456.92
,295.62,0,0,12,Cloudy skies,Scattered clouds,22-06-2019 21:00,22-06-2019,4040.92
,295.82,0,0,12,Cloudy skies,Scattered clouds,22-06-2019 22:00,22-06-2019,3283.02
,294.86,0,0,12,Cloudy skies,Scattered clouds,22-06-2019 23:00,22-06-2019,3240.12
,290.68,0,0,12,Rainfall,Soft rain,23-06-2019 00:00,23-06-2019,2171.52
,288.89,0,0,13,Rainfall,Soft rain,23-06-2019 01:00,23-06-2019,1262.82
,288.82,0,0,12,Rainfall,Soft rain,23-06-2019 02:00,23-06-2019,1013.22
,286.98,0.6,0,80,Rainfall,Soft rain,23-06-2019 03:00,23-06-2019,975.52
,287.61,0,0,80,Cloudy skies,Fragmented clouds,23-06-2019 04:00,23-06-2019,1654.12
,287.45,0,0,80,Cloudy skies,Fragmented clouds,23-06-2019 05:00,23-06-2019,4493.32
,287.27,0,0,68,Cloudy skies,Fragmented clouds,23-06-2019 06:00,23-06-2019,8020.22
,288.1,0,0,68,Cloudy skies,Fragmented clouds,23-06-2019 07:00,23-06-2019,9136.92
,288.5,0,0,69,Cloudy skies,Fragmented clouds,23-06-2019 08:00,23-06-2019,8208.72
,289.08,0,0,88,Cloudy skies,Full cloud cover,23-06-2019 09:00,23-06-2019,7137.52
,290.44,0,0,89,Cloudy skies,Full cloud cover,23-06-2019 10:00,23-06-2019,6997.12
,293.13,0,0,81,Rainfall,Soft rain,23-06-2019 11:00,23-06-2019,7371.52
,294.71,0,0,44,Cloudy skies,Partly cloudy skies,23-06-2019 12:00,23-06-2019,7428.72
,296.04,0,0,44,Cloudy skies,Partly cloudy skies,23-06-2019 13:00,23-06-2019,7144.02
,298.29,0,0,45,Cloudy skies,Partly cloudy skies,23-06-2019 14:00,23-06-2019,7587.32
,298.5,0,0,48,Cloudy skies,Partly cloudy skies,23-06-2019 15:00,23-06-2019,7956.52
,298.68,0,0,49,Cloudy skies,Partly cloudy skies,23-06-2019 16:00,23-06-2019,9155.12
,298.94,0,0,48,Cloudy skies,Partly cloudy skies,23-06-2019 17:00,23-06-2019,8645.52
,299.19,0,0,49,Cloudy skies,Partly cloudy skies,23-06-2019 18:00,23-06-2019,6674.72
,297.77,0,0,48,Cloudy skies,Partly cloudy skies,23-06-2019 19:00,23-06-2019,5075.72
,296.7,0,0,48,Cloudy skies,Partly cloudy skies,23-06-2019 20:00,23-06-2019,4778.02
,293.94,0,0,56,Cloudy skies,Fragmented clouds,23-06-2019 21:00,23-06-2019,4862.52
,291.86,0,0,56,Cloudy skies,Fragmented clouds,23-06-2019 22:00,23-06-2019,3926.52
,290.91,0,0,56,Cloudy skies,Fragmented clouds,23-06-2019 23:00,23-06-2019,2482.22
,290.05,0,0,8,Clear skies,Clear skies,24-06-2019 00:00,24-06-2019,1758.12
,290.03,0,0,8,Clear skies,Clear skies,24-06-2019 01:00,24-06-2019,1314.82
,288.8,0,0,8,Clear skies,Clear skies,24-06-2019 02:00,24-06-2019,1058.72
,288.31,0,0,0,Clear skies,Clear skies,24-06-2019 03:00,24-06-2019,1096.42
,287.77,0,0,0,Clear skies,Clear skies,24-06-2019 04:00,24-06-2019,1732.12
,287.87,0,0,0,Clear skies,Clear skies,24-06-2019 05:00,24-06-2019,4359.42
,287.31,0,0,1,Light fog,Fine fog,24-06-2019 06:00,24-06-2019,7437.82
,289.49,0,0,20,Light fog,Fine fog,24-06-2019 07:00,24-06-2019,8494.72
,291.97,0,0,20,Cloudy skies,Scattered clouds,24-06-2019 08:00,24-06-2019,7504.12
,294.72,0,0,20,Cloudy skies,Scattered clouds,24-06-2019 09:00,24-06-2019,7001.02
,295.03,0,0,20,Cloudy skies,Scattered clouds,24-06-2019 10:00,24-06-2019,6673.42
,296.08,0,0,75,Cloudy skies,Fragmented clouds,24-06-2019 11:00,24-06-2019,6755.32
,297.24,0,0,75,Cloudy skies,Fragmented clouds,24-06-2019 12:00,24-06-2019,6780.02
